yacht_id,builder,length_m,price_eur,segment,age_years,location,cabins,crew_count,annual_crew_cost_eur,annual_maintenance_cost,operating_cost_ratio,charter_rate_weekly_eur,charter_demand_score,annual_charter_revenue,roi_years,fuel_consumption_lph,estimated_range_nm,efficiency_score,total_cost_5yr,investment_grade,beam_m,draft_m,gt,year_built,crew,max_speed_knots,cruise_speed_knots,fuel_capacity_l,recent_refit,price_per_meter,market_segment_score,builder_reputation_score,location_premium_mult,age_depreciation_factor,condition_factor,price_per_cabin,price_per_gt,length_to_beam_ratio,volume_efficiency,cabins_per_10m,crew_cost_per_1m_eur,maintenance_rate,fuel_efficiency,charter_yield_annual,efficiency_per_length,age_squared,log_length,log_price,log_price_per_meter,segment_encoded,builder_encoded,location_encoded,total_annual_cost,investment_return_10yr,break_even_charter_years,net_present_value,is_luxury_segment,is_large_yacht,is_efficient,is_good_investment,overall_quality_score,investment_attractiveness
YHT401,Azimut,31.7,9010000.0,Mid-Range,7.4,Singapore,5,,385000.0,554400.0,0.1042663369338015,11000.0,1.243,229000.0,39.3,0.1,3790213.0,41730843.0,13707000.0,B-Grade,5.0,1.9,4.0,2017.0,7.0,26.0,21.7,338918.0,1.0,284227.12933753943,25.0,105.0,1.15,0.594,0.903,1802000.0,2252500.0,6.34,0.025236593059936908,1.5772870662460567,12145.110410094638,0.06153163152053274,37902130.0,0.02541620421753607,1316430.378548896,54.760000000000005,3.456316680883235,16.01384562958452,12.557528948701286,0,3,8,939400.0,4697000.0,39.34497816593886,11742500.0,0,0,0,0,8346210.1,7.69
YHT514,Admiral,36.4,8990000.0,Mid-Range,1.8,Antibes,6,,440000.0,534100.0,0.1084024092275593,10000.0,1.199,206000.0,43.6,0.1,5836808.0,73193135.1,13856300.0,B-Grade,7.2,3.0,10.0,2023.0,8.0,26.0,20.5,440531.0,1.0,246978.02197802198,25.0,105.0,1.25,0.88,0.948,1498333.3333333333,899000.0,5.055555555555555,0.03815628815628816,1.6483516483516483,12087.91208791209,0.059410456062291436,58368080.0,0.022914349276974416,2010800.4148351648,3.24,3.594568774642695,16.011623406447804,12.417054631805108,0,1,0,974100.0,4866300.0,43.640776699029125,12176250.0,0,0,1,0,14638668.5,7.69
YHT683,Azimut,39.6,8990000.0,Mid-Range,2.5,Croatia,6,,330000.0,426900.0,0.0841857045801138,10000.0,1.03,204400.0,44.0,0.1,3397313.0,33098544.5,12775600.0,B-Grade,6.5,2.9,9.0,2022.0,6.0,26.0,21.8,364515.0,0.0,227020.202020202,25.0,105.0,1.03,0.84,0.94,1498333.3333333333,998888.8888888889,6.092307692307693,0.03496503496503496,1.5151515151515151,8333.333333333334,0.04748609566184649,33973130.0,0.022736373748609567,835821.8308080807,6.25,3.6788291182604347,16.011623406447804,12.332794288187369,0,3,2,756900.0,3785600.0,43.98238747553816,9461250.0,0,0,0,0,6619750.4,7.69
YHT364,Oceanco,51.6,8980000.0,Luxury,30.0,Greek Islands,8,,495000.0,630200.0,0.1253505632652474,9000.0,1.05,179400.0,50.0,0.1,5323695.0,57220208.0,14602900.0,B-Grade,8.2,3.0,16.0,1995.0,9.0,26.0,20.9,531953.0,1.0,174031.00775193798,75.0,115.0,1.05,0.123,0.795,1122500.0,561250.0,6.292682926829269,0.037814331631688416,1.550387596899225,9593.023255813952,0.07017817371937639,53236950.0,0.01997772828507795,1108918.7596899224,900.0,3.9435216724875173,16.01051044027838,12.066988767790866,2,12,5,1125200.0,5622900.0,50.055741360089186,14065000.0,0,0,1,0,11444106.1,22.68
YHT887,Lazzara,38.7,8910000.0,Mid-Range,8.1,Singapore,6,,220000.0,399400.0,0.0694959183852482,8000.0,1.052,162800.0,54.7,0.1,4460521.0,58583347.4,12009800.0,B-Grade,7.6,3.4,12.0,2016.0,4.0,26.0,22.2,373427.0,0.0,230232.55813953487,25.0,105.0,1.15,0.567,0.777,1485000.0,742500.0,5.092105263157896,0.04079967360261118,1.550387596899225,5684.754521963824,0.044826038159371494,44605210.0,0.018271604938271607,1513781.5865633073,65.61,3.655839600035736,16.002684799446993,12.346845199411256,0,10,8,619400.0,3099800.0,54.729729729729726,7742500.0,0,0,0,0,11716711.0,7.7
YHT324,Admiral,30.0,8900000.0,Mid-Range,4.1,St. Barts,5,,220000.0,626300.0,0.0950852180982806,9000.0,1.038,180000.0,49.4,0.1,4256865.0,43676788.4,13132300.0,B-Grade,5.7,2.1,5.0,2020.0,4.0,26.0,20.8,389145.0,0.0,296666.6666666667,25.0,105.0,1.22,0.752,0.92,1780000.0,1780000.0,5.263157894736842,0.029239766081871343,1.6666666666666665,7333.333333333333,0.07037078651685394,42568650.0,0.020224719101123594,1455892.9466666665,16.81,3.4011973816621555,16.00156183470237,12.600364453040212,0,1,11,846300.0,4232300.0,49.44444444444444,10578750.0,0,0,0,0,8735399.2,7.69
YHT247,Lürssen,32.3,8890000.0,Mid-Range,3.6,South of France,4,8.0,421002.18755356176,846398.5397024712,0.142564761221151,7306.732387651144,0.7418488630563106,108409.82228871448,82.00363963630863,143.0269573118428,3289.3377097325283,22.998026187194625,15227003.636280166,B-Grade,,,,,,,,,,275232.1981424149,,,,,,2222500.0,,,,1.238390092879257,13034.123453670643,0.09520793472468743,22.998026187194622,0.012194580684894768,0.7120131946499885,12.96,3.475067230228611,16.00043760749009,12.525370377261476,0,11,9,1267400.727256033,6337003.636280166,82.00363963630862,15842509.090700414,0,0,0,0,,
YHT772,Admiral,38.1,8800000.0,Mid-Range,4.6,Greek Islands,6,,330000.0,399300.0,0.0828925139213703,9000.0,1.05,179600.0,49.0,0.1,6656953.0,92172820.6,12444100.0,B-Grade,6.2,2.6,8.0,2020.0,6.0,26.0,21.2,443690.0,0.0,230971.12860892387,25.0,105.0,1.05,0.724,0.867,1466666.6666666667,1100000.0,6.145161290322581,0.03386673440013546,1.574803149606299,8661.417322834644,0.045375,66569530.0,0.020409090909090908,2419234.1364829396,21.159999999999997,3.6402142821326553,15.990262279448435,12.35004799731578,0,1,5,729300.0,3644100.0,48.99777282850779,9116250.0,0,0,1,0,18434605.6,7.69
YHT911,Wally,36.4,8780000.0,Mid-Range,10.4,Fort Lauderdale,6,,330000.0,699300.0,0.1172094904992608,10000.0,1.232,192800.0,45.5,0.1,6025413.0,80747186.3,13927700.0,B-Grade,6.2,2.6,6.0,2014.0,6.0,26.0,22.6,434670.0,0.0,241208.79120879123,25.0,105.0,1.12,0.482,0.729,1463333.3333333333,1463333.3333333333,5.870967741935483,0.026586316908897553,1.6483516483516483,9065.934065934067,0.07964692482915718,60254130.0,0.021958997722095672,2218329.293956044,108.16000000000001,3.594568774642695,15.987986965611299,12.393418190968605,0,15,4,1029300.0,5147700.0,45.53941908713693,12866250.0,0,0,1,0,16149478.8,7.69
YHT476,Lazzara,31.3,8660000.0,Mid-Range,4.4,Croatia,5,,330000.0,384500.0,0.0825018170403678,9000.0,1.03,176200.0,49.1,0.1,5372945.0,63672090.3,12232200.0,B-Grade,4.9,2.2,3.0,2020.0,6.0,26.0,21.1,433247.0,1.0,276677.3162939297,25.0,105.0,1.03,0.737,0.942,1732000.0,2886666.6666666665,6.387755102040816,0.019560539870900437,1.5974440894568689,10543.130990415335,0.044399538106235564,53729450.0,0.020346420323325634,2034252.0862619807,19.360000000000003,3.4436180975461075,15.974225280538619,12.53060718299251,0,10,2,714500.0,3572200.0,49.148694665153236,8931250.0,0,0,1,0,12734459.6,7.69
YHT836,Admiral,38.5,8650000.0,Mid-Range,5.5,Caribbean,6,,220000.0,503500.0,0.0836350455871224,9000.0,1.029,171000.0,50.6,0.1,6126952.0,78634384.0,12268300.0,B-Grade,7.1,2.8,9.0,2019.0,4.0,26.0,23.2,439355.0,1.0,224675.32467532466,25.0,105.0,1.2,0.678,0.921,1441666.6666666667,961111.1111111111,5.422535211267606,0.032924821657216025,1.5584415584415585,5714.285714285715,0.05820809248554913,61269520.0,0.01976878612716763,2042451.5324675324,30.25,3.6506582412937387,15.973069878908062,12.322411637614323,0,1,1,723500.0,3618300.0,50.58479532163743,9043750.0,0,0,1,0,15726918.3,7.69
YHT132,Feadship,30.0,8650000.0,Mid-Range,15.9,South of France,4,8.0,442742.51899224106,824498.2715534734,0.1465018254966144,7385.0747822088515,0.965764778369984,142644.90220571376,60.64009204847362,178.80234430898946,4543.353561894948,25.40992166212066,14986203.952728571,B-Grade,,,,,,,,,,288333.3333333333,,,,,,2162500.0,,,,1.3333333333333333,14758.083966408036,0.09531771925473681,25.40992166212066,0.016490740139388876,0.8469973887373553,252.81,3.4011973816621555,15.973069878908062,12.571872497245907,0,7,9,1267240.7905457146,6336203.952728571,60.64009204847362,15840509.881821431,0,0,0,0,,
YHT956,Azimut,33.5,8630000.0,Mid-Range,10.0,Italian Riviera,5,,275000.0,441500.0,0.0829971246519093,9000.0,1.1,184700.0,46.7,0.1,4112333.0,47966490.7,12214600.0,B-Grade,5.4,2.3,4.0,2015.0,5.0,26.0,22.1,334862.0,0.0,257611.94029850746,25.0,105.0,1.1,0.497,0.869,1726000.0,2157500.0,6.203703703703703,0.02211166390270868,1.4925373134328357,8208.955223880597,0.05115874855156431,41123330.0,0.021402085747392816,1431835.5432835822,100.0,3.5115454388310208,15.970755063059611,12.45920962422859,0,3,6,716500.0,3584600.0,46.724417975094745,8956250.0,0,0,0,0,9593339.6,7.69
YHT319,Azimut,39.8,8600000.0,Mid-Range,5.3,Singapore,6,,385000.0,527100.0,0.1060623219814676,9000.0,1.093,179200.0,48.0,0.1,4799004.0,52084217.7,13160000.0,B-Grade,7.3,2.8,11.0,2019.0,7.0,26.0,21.9,419190.0,1.0,216080.40201005025,25.0,105.0,1.15,0.689,0.88,1433333.3333333333,781818.1818181818,5.4520547945205475,0.03786053555448476,1.5075376884422111,9673.366834170854,0.0612906976744186,47990040.0,0.02083720930232558,1308648.6859296483,28.09,3.6838669122903918,15.967272761223736,12.283405848933343,0,3,8,912100.0,4560000.0,47.99107142857143,11401250.0,0,0,1,0,10416885.0,7.69
YHT619,Azimut,30.9,8570000.0,Mid-Range,9.8,Monaco,5,,220000.0,443700.0,0.0774182046563308,10000.0,1.15,200900.0,42.7,0.1,4692114.0,50731441.7,11890700.0,B-Grade,5.1,2.1,4.0,2015.0,4.0,26.0,21.5,420618.0,0.0,277346.2783171521,25.0,105.0,1.15,0.503,0.87,1714000.0,2142500.0,6.0588235294117645,0.02538232121327496,1.6181229773462786,7119.741100323625,0.05177362893815636,46921140.0,0.023442240373395568,1641794.229773463,96.04000000000002,3.4307561839036995,15.963778290573963,12.533022106670263,0,3,7,663700.0,3320700.0,42.65803882528621,8296250.0,0,0,0,0,10146329.8,7.7
YHT740,Baglietto,31.2,8530000.0,Mid-Range,5.7,Fort Lauderdale,5,,330000.0,372900.0,0.0823942009136491,9000.0,1.178,187100.0,45.6,0.1,3203116.0,31407112.5,12045500.0,B-Grade,5.0,2.0,4.0,2019.0,6.0,26.0,19.6,309706.0,0.0,273397.4358974359,25.0,105.0,1.12,0.669,0.963,1706000.0,2132500.0,6.24,0.02564102564102564,1.6025641025641026,10576.923076923078,0.04371629542790152,32031160.0,0.021934349355216883,1006638.2211538461,32.49,3.4404180948154366,15.959099919467862,12.518681824652425,0,4,4,702900.0,3515500.0,45.59059326563335,8786250.0,0,0,0,0,6281464.0,7.69
YHT558,Royal Huisman,41.8,8520000.0,Premium-Luxury,24.3,Fort Lauderdale,6,,275000.0,631600.0,0.1063795572660998,9000.0,1.15,178600.0,47.7,0.1,5377430.0,61619783.0,13055200.0,B-Grade,7.0,3.0,11.0,2000.0,5.0,26.0,22.2,474214.0,1.0,203827.75119617226,50.0,105.0,1.12,0.183,0.779,1420000.0,774545.4545454546,5.971428571428571,0.03759398496240602,1.4354066985645932,6578.947368421053,0.07413145539906103,53774300.0,0.020962441314553992,1474157.4880382777,590.49,3.7328963395307104,15.957926898805498,12.225030559274789,1,13,4,906600.0,4535200.0,47.704367301231805,11332500.0,0,0,1,0,12324008.1,15.19
YHT707,Wally,32.1,8510000.0,Mid-Range,2.0,Croatia,5,,275000.0,355100.0,0.0740591645846527,10000.0,1.03,200900.0,42.4,0.1,5331471.0,64807703.2,11658100.0,B-Grade,5.6,2.3,5.0,2022.0,5.0,26.0,19.6,421126.0,0.0,265109.03426791274,25.0,105.0,1.03,0.868,0.92,1702000.0,1702000.0,5.732142857142858,0.027814864263462396,1.557632398753894,8566.978193146417,0.04172737955346651,53314710.0,0.023607520564042302,2018931.5638629284,4.0,3.4688560301359703,15.956752500549557,12.487896470413586,0,15,2,630100.0,3148100.0,42.359382777501246,7876250.0,0,0,1,0,12961582.1,7.7
YHT698,Wally,33.3,8430000.0,Mid-Range,4.9,Antibes,5,,220000.0,571900.0,0.0939336695405338,10000.0,1.293,202400.0,41.7,0.1,3681685.0,39405433.7,12389200.0,B-Grade,6.0,2.6,6.0,2020.0,4.0,26.0,23.0,355448.0,1.0,253153.15315315317,25.0,105.0,1.25,0.709,0.944,1686000.0,1405000.0,5.55,0.030030030030030033,1.5015015015015014,6606.606606606607,0.06784104389086595,36816850.0,0.024009489916963226,1183346.3573573576,24.010000000000005,3.505557396986398,15.947307329978038,12.44174993299164,0,15,0,791900.0,3959200.0,41.6501976284585,9898750.0,0,0,0,0,7881128.2,7.69
YHT985,Baglietto,37.3,8410000.0,Mid-Range,3.2,Caribbean,6,,385000.0,525100.0,0.1082506151987854,9000.0,1.132,183000.0,45.9,0.1,3552130.0,33804616.7,12958300.0,B-Grade,6.2,2.3,7.0,2021.0,7.0,26.0,19.5,393265.0,0.0,225469.1689008043,25.0,105.0,1.2,0.801,0.924,1401666.6666666667,1201428.5714285714,6.016129032258064,0.03026896134221223,1.60857908847185,10321.71581769437,0.06243757431629013,35521300.0,0.021759809750297267,906289.9919571046,10.240000000000002,3.6189933266497696,15.944932031949131,12.325938705299361,0,4,1,910100.0,4548300.0,45.95628415300546,11376250.0,0,0,0,0,6760964.8,7.69
YHT508,Admiral,31.3,8400000.0,Mid-Range,7.0,Fort Lauderdale,5,,220000.0,453000.0,0.0800792583349915,9000.0,1.174,188900.0,44.5,0.1,4652255.0,46200155.0,11769000.0,B-Grade,5.3,1.8,5.0,2018.0,4.0,26.0,20.1,461812.0,0.0,268370.60702875396,25.0,105.0,1.12,0.613,0.902,1680000.0,1680000.0,5.905660377358491,0.030140454518054135,1.5974440894568689,7028.753993610224,0.05392857142857143,46522550.0,0.022488095238095238,1476043.2907348243,49.0,3.4436180975461075,15.943742263813542,12.500124166267435,0,1,4,673000.0,3369000.0,44.46797247220752,8412500.0,0,0,0,0,9240072.5,7.7
YHT122,Sunseeker,31.5,8320000.0,Mid-Range,1.2,Spanish Coast,4,8.0,403624.5018082105,570187.1331798267,0.1170446676668313,7462.739589477387,0.9318967214828806,139090.0511342895,59.8173624364201,172.34591663176255,3421.86989477886,19.85466184319348,13189058.174940186,B-Grade,,,,,,,,,,264126.98412698414,,,,,,2080000.0,,,,1.2698412698412698,12813.476247879698,0.06853210735334456,19.854661843193476,0.016717554222871335,0.6303067251807454,1.44,3.449987545831587,15.93417281279739,12.484185266965804,0,14,10,973811.6349880372,4869058.174940186,59.8173624364201,12172645.437350465,0,0,0,0,,
YHT916,Azimut,35.3,8240000.0,Mid-Range,7.6,Antibes,5,,385000.0,621300.0,0.1221979257953106,8000.0,1.261,165700.0,49.7,0.1,6025384.0,80662534.4,13266600.0,B-Grade,6.1,2.3,7.0,2017.0,7.0,26.0,19.6,462041.0,0.0,233427.76203966007,25.0,105.0,1.25,0.587,0.921,1648000.0,1177142.857142857,5.786885245901639,0.03250824316165885,1.41643059490085,10906.515580736545,0.0754004854368932,60253840.0,0.020109223300970872,2285057.6317280456,57.76,3.563882963939251,15.924510901885654,12.360627937946404,0,3,0,1006300.0,5026600.0,49.728424864212435,12578750.0,0,0,1,0,16132548.4,7.69
YHT732,Lazzara,36.3,8090000.0,Mid-Range,6.0,Caribbean,6,,440000.0,349700.0,0.0975796268193962,9000.0,1.363,186900.0,43.3,0.1,4163406.0,50835741.8,12041700.0,B-Grade,5.7,2.6,6.0,2019.0,8.0,26.0,21.1,363734.0,0.0,222865.0137741047,25.0,105.0,1.2,0.657,0.993,1348333.3333333333,1348333.3333333333,6.368421052631578,0.028998115122517036,1.6528925619834711,12121.212121212122,0.04322620519159456,41634060.0,0.023102595797280592,1400433.6584022038,36.0,3.591817741270805,15.906139289034675,12.31432154776387,0,10,1,789700.0,3951700.0,43.28517924023542,9871250.0,0,0,0,0,10167189.9,7.69
YHT287,Benetti,31.5,8060000.0,Mid-Range,5.2,Monaco,5,,385000.0,484000.0,0.1077842001794587,9000.0,1.15,172200.0,46.8,0.1,4238939.0,43528185.5,12408100.0,B-Grade,5.8,2.3,6.0,2019.0,7.0,26.0,23.1,413226.0,1.0,255873.0158730159,25.0,110.0,1.15,0.697,0.873,1612000.0,1343333.3333333333,5.431034482758621,0.03284072249589491,1.5873015873015872,12222.222222222223,0.060049627791563275,42389390.0,0.021364764267990076,1381847.1587301588,27.040000000000003,3.449987545831587,15.90242411448281,12.452436568651224,0,5,7,869000.0,4348100.0,46.80603948896632,10862500.0,0,0,0,0,8705680.1,7.69
YHT065,Oceanco,33.9,8010000.0,Mid-Range,3.5,Spanish Coast,4,8.0,472501.032895768,513454.8463148084,0.1230906216242916,8114.505721721895,0.8610984431407498,139747.7648766286,57.31755357283423,174.13017933016715,4201.048782960003,24.12590855370579,12939779.396052882,B-Grade,,,,,,,,,,236283.18584070797,,,,,,2002500.0,,,,1.1799410029498525,13938.083566246843,0.06410172862856535,24.12590855370579,0.017446662281726415,0.7116787183984009,12.25,3.5234150143864045,15.896201319044541,12.372786304658137,0,12,10,985955.8792105764,4929779.396052882,57.31755357283423,12324448.490132205,0,0,0,0,,
YHT828,Benetti,31.3,8000000.0,Mid-Range,1.4,St. Barts,5,,440000.0,457400.0,0.1121341549414769,8000.0,1.211,168900.0,47.4,0.1,3570066.0,41759401.0,12489500.0,B-Grade,6.2,2.6,6.0,2023.0,8.0,26.0,21.3,301659.0,1.0,255591.05431309904,25.0,110.0,1.22,0.907,0.992,1600000.0,1333333.3333333333,5.048387096774194,0.030918272699165205,1.5974440894568689,14057.507987220448,0.057175,35700660.0,0.0211125,1334166.1661341852,1.9599999999999997,3.4436180975461075,15.89495209964411,12.451334002098003,0,5,11,897400.0,4489500.0,47.365304914150386,11217500.0,0,0,0,0,8351923.2,7.69
YHT013,Sunseeker,30.7,8000000.0,Mid-Range,15.2,Spanish Coast,4,8.0,449678.49086264137,418401.0568087011,0.1085099434589178,8426.882733813523,0.7993471090957919,134720.08703926168,59.382384437359725,155.78337287815637,3856.5970848503057,24.75615345590627,12340397.738356711,B-Grade,,,,,,,,,,260586.31921824106,,,,,,2000000.0,,,,1.3029315960912053,14647.507845688644,0.05230013210108764,24.75615345590627,0.016840010879907708,0.806389363384569,231.04,3.4242626545931514,15.89495209964411,12.470689445050958,0,14,10,868079.5476713425,4340397.738356711,59.382384437359725,10850994.345891781,0,0,0,0,,
YHT303,Azimut,37.9,7940000.0,Mid-Range,0.7,Monaco,6,,440000.0,452500.0,0.1124266377885542,9000.0,1.15,180900.0,43.9,0.1,3824403.0,37273591.6,12400700.0,B-Grade,6.3,2.4,8.0,2024.0,8.0,26.0,21.0,416457.0,0.0,209498.6807387863,25.0,105.0,1.15,0.954,0.889,1323333.3333333333,992500.0,6.015873015873016,0.03350504669765884,1.58311345646438,11609.498680738787,0.05698992443324937,38244030.0,0.02278337531486146,983472.0738786281,0.48999999999999994,3.634951112088381,15.887423833223318,12.252472721134938,0,3,7,892500.0,4460700.0,43.891652846876724,11156250.0,0,0,0,0,7454759.8,7.69
YHT714,Ferretti,45.9,7940000.0,Premium-Luxury,16.0,Spanish Coast,7,,385000.0,416300.0,0.1009570036229193,9000.0,1.08,170800.0,46.5,0.1,4000538.0,39365672.5,11943500.0,B-Grade,6.9,2.6,12.0,2008.0,7.0,26.0,22.3,424295.0,1.0,172984.7494553377,50.0,110.0,1.08,0.326,0.727,1134285.7142857143,661666.6666666666,6.652173913043478,0.03788955195604812,1.5250544662309369,8387.799564270153,0.05243073047858942,40005380.0,0.02151133501259446,857639.9237472768,256.0,3.8264651170664994,15.887423833223318,12.060958716156819,1,8,10,801300.0,4003500.0,46.48711943793911,10016250.0,0,0,0,0,7873187.5,15.19
YHT439,Admiral,31.0,7820000.0,Mid-Range,9.2,Dubai,5,,385000.0,441300.0,0.105720562291002,9000.0,1.18,176900.0,44.2,0.1,3672790.0,43262378.7,11947400.0,B-Grade,4.8,1.9,4.0,2015.0,7.0,26.0,19.9,328584.0,0.0,252258.06451612903,25.0,105.0,1.18,0.524,0.874,1564000.0,1955000.0,6.458333333333334,0.02688172043010753,1.6129032258064515,12419.354838709678,0.05643222506393862,36727900.0,0.022621483375959078,1395560.6032258065,84.63999999999999,3.4339872044851463,15.872195112521494,12.438207908036347,0,1,3,826300.0,4127400.0,44.20576596947428,10328750.0,0,0,0,0,8652517.2,7.69
YHT221,Heesen,34.5,7760000.0,Mid-Range,3.2,Greek Islands,4,8.0,532586.3426669403,476713.40853534354,0.1300644009281293,7778.278459257382,0.727501001172828,113174.10733021576,68.56692032355177,138.9938969230916,3102.8010659771694,22.323289976494564,12806498.75601142,B-Grade,,,,,,,,,,224927.53623188406,,,,,,1940000.0,,,,1.1594202898550725,15437.285294693922,0.06143214027517314,22.323289976494564,0.014584292181728836,0.6470518833766541,10.240000000000002,3.5409593240373143,15.8644928921594,12.323533568122087,0,9,5,1009299.7512022839,5046498.756011421,68.56692032355177,12616246.890028547,0,0,0,0,,
YHT239,Sunseeker,31.1,7690000.0,Mid-Range,6.1,Italian Riviera,4,8.0,413528.5414092645,655218.6708341516,0.1389788312410164,9181.37152800814,0.9494708456745355,174348.89178299985,44.10696231766829,151.5364378212051,2767.3732963480497,18.2620981206726,13033736.06121708,B-Grade,,,,,,,,,,247266.8810289389,,,,,,1922500.0,,,,1.2861736334405145,13296.737665892748,0.0852039884049612,18.262098120672597,0.0226721575790637,0.5872057273528167,37.209999999999994,3.4372078191851885,15.855431341481827,12.418223522296639,0,14,6,1068747.212243416,5343736.061217081,44.106962317668284,13359340.153042702,0,0,0,0,,
YHT375,Baglietto,32.7,7680000.0,Mid-Range,8.6,South of France,5,,220000.0,407600.0,0.0817141530377844,9000.0,1.12,183800.0,41.8,0.1,4231921.0,46945382.2,10818400.0,B-Grade,6.4,2.4,6.0,2016.0,4.0,26.0,22.8,353798.0,0.0,234862.38532110088,25.0,105.0,1.12,0.548,0.755,1536000.0,1280000.0,5.109375,0.028669724770642196,1.529051987767584,6727.82874617737,0.053072916666666664,42319210.0,0.023932291666666668,1435638.5993883791,73.96,3.487375077903208,15.854130105123854,12.366755027220647,0,4,9,627600.0,3138400.0,41.78454842219804,7845000.0,0,0,0,0,9389117.9,7.7
YHT242,Azimut,33.5,7680000.0,Mid-Range,5.9,Italian Riviera,4,8.0,435410.542341324,389585.1516164666,0.1074213143174206,8972.826263400568,0.7671067128669335,137662.305200866,55.78869240053731,140.12486833677374,4978.202890757585,35.52690503724904,11804978.469788954,B-Grade,,,,,,,,,,229253.73134328358,,,,,,1920000.0,,,,1.1940298507462686,12997.329622129075,0.05072723328339409,35.52690503724904,0.017924779323029424,1.0605046279775832,34.81,3.5115454388310208,15.854130105123854,12.342584666292835,0,3,6,824995.6939577905,4124978.4697889537,55.78869240053731,10312446.17447238,0,0,0,0,,
YHT559,Baglietto,37.2,7650000.0,Mid-Range,6.3,Italian Riviera,6,,275000.0,610200.0,0.1157246473083719,8000.0,1.1,163100.0,46.9,0.1,4333132.0,45337395.9,12074800.0,B-Grade,6.7,2.7,9.0,2018.0,5.0,26.0,21.1,382926.0,0.0,205645.16129032258,25.0,105.0,1.1,0.644,0.9,1275000.0,850000.0,5.552238805970149,0.03610977371208473,1.6129032258064515,7392.4731182795695,0.07976470588235295,43331320.0,0.021320261437908498,1218747.201612903,39.69,3.616308761279101,15.850216205802719,12.233907444523618,0,4,6,885200.0,4424800.0,46.90374003678725,11065000.0,0,0,0,0,9067520.7,7.69
YHT997,Benetti,33.1,7610000.0,Mid-Range,5.4,Fort Lauderdale,5,,385000.0,307300.0,0.0910068793658906,8000.0,1.021,159200.0,47.8,0.1,4854429.0,66996205.0,11068100.0,B-Grade,5.3,2.3,5.0,2019.0,7.0,26.0,23.3,379972.0,0.0,229909.36555891237,25.0,110.0,1.12,0.686,0.878,1522000.0,1522000.0,6.245283018867925,0.028501396568431852,1.510574018126888,11631.41993957704,0.04038107752956636,48544290.0,0.020919842312746385,2024054.5317220544,29.160000000000004,3.4995332823830174,15.844973729837868,12.345440447454852,0,5,4,692300.0,3458100.0,47.801507537688444,8653750.0,0,0,1,0,13399284.0,7.69
